BoreName,HydroID,HydroCode,StateBoreID,StatePipeID,StateTerritory,Agency,WCode,BoreDepth,DrilledDepth,Status,DrilledDate,HGUID,HGUNumber,HGUName,NafHGUNumber,AquiferType,FType,Latitude,Longitude,Easting,Northing,Projection,ProjectionZone,CoordMethod,HeightDatum,GALandElev,GALandElevMethod,RefElev,RefElevDesc,RefElevMethod,FTypeClass,ConstructionLog,LithLog,HydrostratLog,WaterLevel,Salinity,AddedBy,Comment,Source,QAQCd_By,QAQC_date,geometry
,10106278,GW004141.1.1,GW004141,1.1,1,1.0,8.0,440.4,440.4,UNK,1893-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.2948508,144.673722,276272.0,6646250.0,1.0,55.0,MAP,AHD,107.36109161376953,DEM,107.36109161376953,NGS,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1203910.500100002 -3356136.443700001)
,10106405,GW055690.1.1,GW055690,1.1,1,1.0,8.0,91.5,91.5,UNK,1980-11-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.9748598,143.3343012,722934.0,6570846.0,1.0,54.0,MAP,AHD,99.0,DEM,99.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1070278.142299999 -3420074.6149)
,10106468,GW052844.1.1,GW052844,1.1,1,1.0,8.0,30.0,33.5,UNK,1980-05-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,HUSE,-31.2742974,144.2712393,240199.0,6536785.0,1.0,55.0,MAP,AHD,81.89,LIDAR,81.89,UNK,LIDAR,Water Supply,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1155273.457600001 -3461629.007200001)
,10106805,GW006943.1.1,GW006943,1.1,1,1.0,8.0,79.2,79.3,UNK,1944-06-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.1890127,145.3625997,342366.0,6659137.0,1.0,55.0,MAP,AHD,101.92,LIDAR,101.92,UNK,LIDAR,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1270354.750700001 -3351005.717800001)
,10107218,GW004739.1.1,GW004739,1.1,1,1.0,8.0,229.5,229.5,UNK,1935-07-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.4462303,145.9286964,396103.0,6742097.0,1.0,55.0,MAP,AHD,142.0,DEM,142.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1333025.010400001 -3273968.411699999)
,10107222,GW016880.1.1,GW016880,1.1,1,1.0,8.0,75.3,75.3,UNK,1957-11-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.9417999,144.0662384,219697.0,6573156.0,1.0,55.0,MAP,AHD,90.0,DEM,90.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1139543.557 -3422717.125600001)
,10107226,GW004167.1.1,GW004167,1.1,1,1.0,8.0,181.4,181.4,UNK,1924-08-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.5323517,144.4573387,256047.0,6619472.0,1.0,55.0,MAP,AHD,91.58320617675781,DEM,91.58320617675781,NGS,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1180830.1373 -3380605.338500001)
,10107237,GW004583.1.1,GW004583,1.1,1,1.0,8.0,246.9,246.9,UNK,1942-08-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.1220676,145.4956528,355079.0,6666734.0,1.0,55.0,MAP,AHD,117.0,DEM,117.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1283748.217300002 -3344873.0097)
,10107240,GW004253.1.1,GW004253,1.1,1,1.0,8.0,312.7,312.7,UNK,1926-10-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.9640111,145.6406496,368840.0,6684425.0,1.0,55.0,MAP,AHD,113.01287841796875,DEM,113.01287841796875,NGS,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1299376.830699999 -3328720.140699999)
,10107241,GW004571.1.1,GW004571,1.1,1,1.0,8.0,130.5,,UNK,1927-11-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.2495711,144.9734394,305014.0,6651822.0,1.0,55.0,MAP,AHD,120.65343475341797,DEM,120.65343475341797,NGS,DEM,Stock and Domestic,1.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1232799.143399999 -3353945.137700001)
,10107247,GW008622.1.1,GW008622,1.1,1,1.0,8.0,254.5,254.5,UNK,1950-03-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.1895754,144.441224,253642.0,6657440.0,1.0,55.0,MAP,AHD,98.0,DEM,98.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1183042.712099999 -3342221.4704)
,10107272,GW011199.1.1,GW011199,1.1,1,1.0,8.0,16.8,16.8,UNK,1955-08-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.0723466,145.2173337,329932.0,6561014.0,1.0,55.0,MAP,AHD,255.0,DEM,255.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1246372.468499999 -3448017.1906)
,10107469,GW007177.1.1,GW007177,1.1,1,1.0,8.0,91.4,,USE,1920-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.5326279,144.6553917,275055.0,6619854.0,1.0,55.0,MAP,AHD,119.0,DEM,119.0,UNK,DEM,Unknown,1.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1199539.540899999 -3382481.221100001)
,10107520,GW013727.1.1,GW013727,1.1,1,1.0,8.0,103.6,,UNK,1929-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.9768,144.0259618,215951.0,6569173.0,1.0,55.0,MAP,AHD,113.0,DEM,113.0,UNK,DEM,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1135382.559 -3426261.698000001)
,10107650,GW048757.1.1,GW048757,1.1,1,1.0,8.0,55.2,55.2,UNK,1978-06-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.0826415,142.9918056,690004.0,6559534.0,1.0,54.0,MAP,AHD,130.0,DEM,130.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1036980.567400001 -3429276.413000001)
,10107667,GW006038.1.1,GW006038,1.1,1,1.0,8.0,68.6,68.6,UNK,1936-05-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.0706631,148.0250561,598797.0,6672942.0,1.0,55.0,MAP,AHD,130.83,LIDAR,130.83,UNK,LIDAR,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1523910.8895 -3366943.7401)
,10107669,GW004268.1.1,GW004268,1.1,1,1.0,8.0,182.9,182.9,NON,1879-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.3992996,144.1592851,227068.0,6633542.0,1.0,55.0,MAP,AHD,96.81918334960938,DEM,96.81918334960938,NGS,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1154081.071699999 -3363040.090500001)
,10107773,GW022461.1.1,GW022461,1.1,1,1.0,8.0,234.7,234.7,UNK,1964-11-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.4098505,144.6601124,275226.0,6633474.0,1.0,55.0,MAP,AHD,100.0,DEM,100.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1201346.7806 -3368833.8551)
,10108047,GW003673.1.1,GW003673,1.1,1,1.0,8.0,275.5,275.5,NON,1929-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.6276232,145.4709264,351968.0,6721499.0,1.0,55.0,MAP,AHD,126.0,DEM,126.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1287239.248799998 -3289498.079399999)
,10108056,GW004139.1.1,GW004139,1.1,1,1.0,8.0,278.3,278.3,NON,1889-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.3445734,144.5878905,268132.0,6640565.0,1.0,55.0,MAP,AHD,95.38410186767578,DEM,95.38410186767578,NGS,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1195235.4155 -3360876.213400001)
,10108069,GW016354.1.1,GW016354,1.1,1,1.0,8.0,38.1,38.1,USE,1957-10-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.0798522,144.42929,254750.0,6558707.0,1.0,55.0,MAP,AHD,86.2,LIDAR,86.2,UNK,LIDAR,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1172221.685800001 -3441394.2104)
,10108299,GW096135.3.1,GW096135,3.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2519,145.6791,372923.3,6652561.7,1.0,55.0,MAP,AHD,100.5,LIDAR,100.5,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1299576.7412 -3361198.579399999)
,10108418,GW010152.1.1,GW010152,1.1,1,1.0,8.0,54.9,,UNK,1961-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.4118099,142.9804218,688263.0,6523062.0,1.0,54.0,MAP,AHD,111.0,DEM,111.0,UNK,DEM,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1032744.987100001 -3465909.1775)
,10108449,GW033300.1.1,GW033300,1.1,1,1.0,8.0,91.4,91.4,USE,1971-07-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,INDS,-31.7304123,143.9681923,781235.0,6485612.0,1.0,54.0,MAP,AHD,101.0,DEM,101.0,UNK,DEM,Commercial and Industrial,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1122051.202300001 -3509760.6348)
,10108456,GW003461.1.1,GW003461,1.1,1,1.0,8.0,376.1,376.1,UNK,1937-06-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.6495691,145.3042623,335866.0,6718842.0,1.0,55.0,MAP,AHD,120.0,DEM,120.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1271115.525899999 -3290276.6446)
,10108460,GW010335.1.1,GW010335,1.1,1,1.0,8.0,274.3,274.3,UNK,1952-11-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.8631852,144.6801062,275914.0,6694115.0,1.0,55.0,MAP,AHD,118.0,DEM,118.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1209309.8737 -3308045.2062)
,10108473,GW006413.1.1,GW006413,1.1,1,1.0,8.0,91.4,91.4,UNK,1938-09-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.4037377,144.9534414,303398.0,6634698.0,1.0,55.0,MAP,AHD,157.0,DEM,157.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1229156.413699999 -3370942.454700001)
,10108481,GW003428.1.1,GW003428,1.1,1,1.0,8.0,82.1,82.1,UNK,1936-09-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.1731926,143.4984693,738122.0,6548515.0,1.0,54.0,MAP,AHD,83.0,DEM,83.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1083742.030499998 -3443583.908399999)
,10108818,GW007580.1.1,GW007580,1.1,1,1.0,8.0,192.0,,USE,1929-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-29.3540057,146.4770207,449236.0,6752679.0,1.0,55.0,MAP,AHD,127.0,DEM,127.0,UNK,DEM,Unknown,1.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1386450.5264 -3269525.6699)
,10108846,GW022463.1.1,GW022463,1.1,1,1.0,8.0,96.3,96.3,UNK,1964-05-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.9015309,143.294592,716994.0,6468182.0,1.0,54.0,MAP,AHD,69.78,LIDAR,69.78,UNK,LIDAR,Stock and Domestic,1.0,1.0,1.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1057378.096799999 -3523085.236199999)
,10108848,GW003517.1.1,GW003517,1.1,1,1.0,8.0,409.7,409.7,UNK,1938-03-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.5084587,145.2262065,328071.0,6734368.0,1.0,55.0,MAP,AHD,153.0,DEM,153.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1265319.888300002 -3273763.635399999)
,10108849,GW005026.1.1,GW005026,1.1,1,1.0,8.0,70.9,70.9,UNK,1958-10-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.4112389,144.7353891,282462.0,6633468.0,1.0,55.0,MAP,AHD,107.0,DEM,107.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1208450.865600001 -3369698.6425)
,10108995,GW804531.1.1,GW804531,1.1,1,1.0,8.0,54.0,54.0,USE,2007-08-08T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,WSUP,-31.5833642,143.3796012,725806.0,6503287.0,1.0,54.0,MAP,AHD,73.24,LIDAR,73.24,UNK,LIDAR,Water Supply,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1068483.0836 -3488324.114800001)
,10109139,GW004335.1.1,GW004335,1.1,1,1.0,8.0,198.1,198.1,UNK,1927-10-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,IRAG,-30.3293014,144.0231751,213781.0,6640968.0,1.0,55.0,MAP,AHD,93.51990509033203,DEM,93.51990509033203,NGS,DEM,Irrigation,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1141937.985100001 -3354007.000800001)
,10109245,GW013895.1.1,GW013895,1.1,1,1.0,8.0,86.0,86.0,UNK,1959-04-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.7634663,144.0915131,221598.0,6592995.0,1.0,55.0,MAP,AHD,92.0,DEM,92.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1143811.433600001 -3403053.8531)
,10109249,GW006747.1.1,GW006747,1.1,1,1.0,8.0,64.0,64.0,UNK,1941-08-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.1873487,144.8273412,292968.0,6547602.0,1.0,55.0,MAP,AHD,124.0,DEM,124.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1208431.3455 -3457083.416200001)
,10109276,GW007205.1.1,GW007205,1.1,1,1.0,8.0,22.6,,UNK,1941-05-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.8332001,143.0112612,690335.0,6476290.0,1.0,54.0,MAP,AHD,74.0,DEM,74.0,UNK,DEM,Stock and Domestic,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1031577.983800001 -3513151.731899999)
,10109403,GW096136.2.1,GW096136,2.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.2603,145.6973,374678.3,6651655.7,1.0,55.0,UNK,AHD,101.28,LIDAR,101.28,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1301198.446800001 -3362319.950300001)
,10109607,GW004336.1.1,GW004336,1.1,1,1.0,8.0,209.7,209.7,UNK,1927-11-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,IRAG,-30.3981902,143.9837318,786682.0,6633311.0,1.0,54.0,MAP,AHD,92.64555358886719,DEM,92.64555358886719,NGS,DEM,Irrigation,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1137479.586100001 -3361341.8577)
,10109860,GW036853.2.1,GW036853,2.1,1,1.0,8.0,,,UNK,,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.1741,145.8021,384664.3,6661313.6,1.0,55.0,MAP,AHD,104.0,LIDAR,104.0,NGS,LIDAR,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1312157.297400001 -3353785.695699999)
,10110143,GW014029.1.1,GW014029,1.1,1,1.0,8.0,89.9,89.9,UNK,1956-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.8037456,143.8606836,773710.0,6588647.0,1.0,54.0,MAP,AHD,84.0,DEM,84.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1121620.866300002 -3405500.1536)
,10110169,GW017614.1.1,GW017614,1.1,1,1.0,8.0,19.5,19.5,UNK,1959-07-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.6323544,144.1551334,230170.0,6496799.0,1.0,55.0,MAP,AHD,81.0,DEM,81.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1140567.592300002 -3500489.648800001)
,10110187,GW010464.1.1,GW010464,1.1,1,1.0,8.0,36.3,36.3,UNK,1953-12-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.1681859,144.3459591,247033.0,6548725.0,1.0,55.0,MAP,AHD,85.02,LIDAR,85.02,UNK,LIDAR,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1163432.647999998 -3450479.170600001)
,10110197,GW010375.1.1,GW010375,1.1,1,1.0,8.0,73.8,73.8,UNK,1952-05-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.5934609,144.6884476,278365.0,6613175.0,1.0,55.0,MAP,AHD,109.0,DEM,109.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1201986.5262 -3389575.2018)
,10110559,GW006313.1.1,GW006313,1.1,1,1.0,8.0,164.0,164.0,UNK,1938-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.9315083,146.0053664,404002.0,6688388.0,1.0,55.0,UNK,AHD,109.01,LIDAR,109.01,UNK,LIDAR,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1334380.1142 -3328856.981699999)
,10110732,GW007582.1.1,GW007582,1.1,1,1.0,8.0,147.8,,UNK,1929-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-29.129004,146.8420121,484631.0,6777711.0,1.0,55.0,MAP,AHD,131.0,DEM,131.0,UNK,DEM,Unknown,1.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1424174.996800002 -3248471.849199999)
,10110844,GW970631.1.1,GW970631,1.1,1,1.0,8.0,14.7,14.7,FUN,2013-09-20T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,MON,-30.0114416,148.1251472,608509.0,6679414.0,1.0,55.0,GPS,AHD,134.0,DEM,134.0,UNK,DEM,Monitoring,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1534214.392200001 -3361555.278000001)
,10110991,GW011334.1.1,GW011334,1.1,1,1.0,8.0,317.3,317.3,UNK,1956-05-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.3209575,145.3398139,338788.0,6755310.0,1.0,55.0,MAP,AHD,138.0,DEM,138.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1278340.677700002 -3253980.9921)
,10110995,GW010581.1.1,GW010581,1.1,1,1.0,8.0,48.8,48.8,UNK,1954-03-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.7070793,143.8401271,772015.0,6599416.0,1.0,54.0,MAP,AHD,85.0,DEM,85.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1120684.783199999 -3394535.984200001)
,10111126,GW017859.1.1,GW017859,1.1,1,1.0,8.0,76.2,,USE,1927-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-30.7998556,144.057903,218485.0,6588876.0,1.0,55.0,MAP,AHD,88.0,DEM,88.0,UNK,DEM,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1140257.288199998 -3406812.1072)
,10111422,GW010647.1.1,GW010647,1.1,1,1.0,8.0,336.5,336.5,UNK,1953-03-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.4870684,145.3778707,342740.0,6736953.0,1.0,55.0,MAP,AHD,132.0,DEM,132.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1280027.194499999 -3272888.770199999)
,10111423,GW006646.1.1,GW006646,1.1,1,1.0,8.0,228.3,228.3,UNK,1940-09-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.3392948,144.7187219,280700.0,6641411.0,1.0,55.0,MAP,AHD,95.0,DEM,95.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1207675.960099999 -3361517.877900001)
,10111440,GW008594.1.1,GW008594,1.1,1,1.0,8.0,88.7,88.7,UNK,1950-04-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.8351111,147.5122861,549491.0,6699375.0,1.0,55.0,UNK,AHD,150.0,DEM,150.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1478591.206 -3334711.4311)
,10111568,GW010153.1.1,GW010153,1.1,1,1.0,8.0,54.9,,DCM,1961-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.3365317,142.9829206,688651.0,6531403.0,1.0,54.0,MAP,AHD,117.0,DEM,117.0,UNK,DEM,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1033703.134100001 -3457531.821599999)
,10111897,GW010578.1.1,GW010578,1.1,1,1.0,8.0,92.35,92.35,UNK,1953-07-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.8417993,144.1340137,225890.0,6584414.0,1.0,55.0,MAP,AHD,89.0,DEM,89.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1146987.4868 -3412171.391000001)
,10111941,GW057058.1.1,GW057058,1.1,1,1.0,8.0,50.3,50.3,UNK,1983-02-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.1931915,143.6790239,755282.0,6545895.0,1.0,54.0,MAP,AHD,100.0,DEM,100.0,UNK,DEM,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1100507.9553 -3447357.8687)
,10111948,GW007443.1.1,GW007443,1.1,1,1.0,8.0,24.7,24.7,UNK,1946-11-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.7623477,145.0167781,310184.0,6595055.0,1.0,55.0,MAP,AHD,100.08,LIDAR,100.08,UNK,LIDAR,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1231058.487100001 -3411529.1097)
,10111951,GW011663.1.1,GW011663,1.1,1,1.0,8.0,36.6,36.6,UNK,1956-08-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-29.4295705,145.1475957,320311.0,6742993.0,1.0,55.0,MAP,AHD,137.0,DEM,137.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1258734.843899999 -3264187.5494)
,10111955,GW005907.1.1,GW005907,1.1,1,1.0,8.0,121.9,121.9,NON,1935-05-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-31.7248577,143.8809712,772984.0,6486450.0,1.0,54.0,MAP,AHD,131.0,DEM,131.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1113955.387200002 -3508378.3895)
,10112278,GW006022.1.1,GW006022,1.1,1,1.0,8.0,157.9,157.9,UNK,1936-05-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.0626076,148.0175562,598082.0,6673841.0,1.0,55.0,MAP,AHD,130.55,LIDAR,130.55,UNK,LIDAR,Stock and Domestic,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1523314.3466 -3365958.359099999)
,10112317,GW005607.1.1,GW005607,1.1,1,1.0,8.0,148.4,148.4,UNK,1928-10-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,STOK,-30.8251331,144.0848475,221138.0,6586140.0,1.0,55.0,MAP,AHD,90.0,DEM,90.0,UNK,DEM,Stock and Domestic,0.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1142530.2234 -3409872.100299999)
,10112365,GW801113.1.1,GW801113,1.1,1,1.0,8.0,10.0,,USE,1995-02-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,HUSE,-29.7430901,147.7705958,574514.0,6709433.0,1.0,55.0,MAP,AHD,166.0,DEM,166.0,UNK,DEM,Water Supply,1.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1504358.859900001 -3327486.7687)
,10112423,GW900975.1.1,GW900975,1.1,1,1.0,8.0,24.0,24.0,UNK,1993-02-13T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,HUSE,-30.0231513,148.1439399,610308.0,6678098.0,1.0,55.0,UNK,AHD,131.0,DEM,131.0,UNK,DEM,Water Supply,1.0,1.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1535827.446400002 -3363083.3354)
,10112437,GW010292.1.1,GW010292,1.1,1,1.0,8.0,45.7,,USE,1951-01-01T00:00:00,-19999999.0,-9999.0,Unknown,-9999.0,,UNK,-31.3079053,144.6770671,278926.0,6533944.0,1.0,55.0,MAP,AHD,110.0,DEM,110.0,UNK,DEM,Unknown,0.0,0.0,0.0,0.0,0.0,Neil Symington,,NGIS,,,POINT (1192983.755100001 -3469104.1461)
